PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LAT,LONG_,CONFIRMED,DEATHS,RECOVERED,ACTIVE,FIPS,INCIDENT_RATE,TOTAL_TEST_RESULTS,PEOPLE_HOSPITALIZED,CASE_FATALITY_RATIO,UID,ISO3,TESTING_RATE,HOSPITALIZATION_RATE,CODE
Iowa,US,2020-06-19 04:33:00,42.0115,-93.2105,24861,680,15604,8577,19,787.969839,240931,,2.735207755,84000019,USA,7636.312348,,
Kansas,US,2020-06-19 04:33:00,38.5266,-96.7265,11753,251,696,10806,20,403.4237298,142124,1011,2.135624947,84000020,USA,4878.430543,8.602059049,
Kentucky,US,2020-06-19 04:33:00,37.6681,-84.6701,13197,520,3506,9171,21,295.3886733,306380,2482,3.94028946,84000021,USA,6857.7087,18.80730469,
Louisiana,US,2020-06-19 04:33:00,31.1695,-91.8678,48634,3062,37017,8555,22,1046.163801,545221,,6.296006909,84000022,USA,11728.22457,,
Maine,US,2020-06-19 04:33:00,44.6939,-69.3819,2878,102,2300,476,23,214.1031325,74060,323,3.544127867,84000023,USA,5509.547601,11.22307158,
Maryland,US,2020-06-19 04:33:00,39.0639,-76.8021,63229,3016,4640,55573,24,1045.85423,447608,10357,4.76996315,84000024,USA,7403.765995,16.38014202,
Massachusetts,US,2020-06-19 04:33:00,42.2302,-71.5301,106422,7769,,98653,25,1544.025443,741260,10985,7.300182293,84000025,USA,10754.58364,10.32211385,
Michigan,US,2020-06-19 04:33:00,43.3266,-84.5361,66798,6061,44964,15773,26,668.8590815,850186,,9.073624959,84000026,USA,8513.0487,,
Minnesota,US,2020-06-19 04:33:00,45.6945,-93.9002,31675,1376,27566,2733,27,561.6501219,460879,3718,4.344119968,84000027,USA,8172.146693,11.73796369,
Mississippi,US,2020-06-19 04:33:00,32.7416,-89.6787,20641,938,15323,4380,28,693.5472653,238715,2767,4.544353471,84000028,USA,8020.93578,13.40535827,
Missouri,US,2020-06-19 04:33:00,38.4561,-92.2884,17405,955,,16426,29,283.0338702,297342,,5.440101318,84000029,USA,4844.733005,,
Montana,US,2020-06-19 04:33:00,46.9219,-110.4544,655,20,545,90,30,61.28494411,66870,81,3.053435115,84000030,USA,6256.678188,12.36641221,
Nebraska,US,2020-06-19 04:33:00,41.1254,-98.2681,17414,239,10761,6414,31,900.2237377,144813,1141,1.372458941,84000031,USA,7486.16631,6.55219938,
Nevada,US,2020-06-19 04:33:00,38.3135,-117.0554,12169,475,641,11053,32,395.0773922,230796,,3.903360999,84000032,USA,7492.997108,,
New Hampshire,US,2020-06-19 04:33:00,43.4525,-71.5639,5450,331,4104,1015,33,400.8204685,101984,531,6.073394495,84000033,USA,7500.417368,9.743119266,
New Jersey,US,2020-06-19 04:33:00,40.2989,-74.521,168748,12869,29101,126137,34,1892.630083,1171734,19010,7.655243387,84000034,USA,13191.94928,11.3082739,
New Mexico,US,2020-06-19 04:33:00,34.8405,-106.2485,10153,456,4351,5346,35,484.2073436,275897,1715,4.491283365,84000035,USA,13157.82069,16.89155915,
New York,US,2020-06-19 04:33:00,42.1657,-74.9481,385760,30974,69243,285543,36,1982.978849,3179660,89995,8.02934467,84000036,USA,16344.87383,23.32927209,
North Carolina,US,2020-06-19 04:33:00,35.6301,-79.8064,48167,1188,29219,17760,37,459.2545216,693678,,2.470571138,84000037,USA,6613.963046,,
North Dakota,US,2020-06-19 04:33:00,47.5289,-99.784,3193,75,2809,309,38,418.99478,90654,208,2.348888193,84000038,USA,11895.88249,6.514249922,
Northern Mariana Islands,US,2020-06-19 04:33:00,15.0979,145.6739,30,2,19,9,69,54.40301755,8169,,6.666666667,580,MNP,14813.94168,,
Ohio,US,2020-06-19 04:33:00,40.3888,-82.7649,43122,2453,,40489,39,368.9077859,600024,7104,6.105932007,84000039,USA,5133.192461,16.47418951,
Oklahoma,US,2020-06-19 04:33:00,35.5653,-96.9289,9355,366,6898,2091,40,236.4182098,269103,1146,3.912346339,84000040,USA,6800.732176,12.25013362,
Oregon,US,2020-06-19 04:33:00,44.572,-122.0709,6366,187,2502,3677,41,150.9340198,189136,933,2.937480364,84000041,USA,4484.300467,14.65598492,
Pennsylvania,US,2020-06-19 04:33:00,40.5908,-77.2098,84749,6371,60979,17343,42,661.4831492,738704,,7.511543049,84000042,USA,4874.773756,,
Puerto Rico,US,2020-06-19 04:33:00,18.2208,-66.5901,6111,147,,5964,72,208.3242427,6111,,2.405498282,630,PRI,208.3242427,,
Rhode Island,US,2020-06-19 04:33:00,41.6809,-71.5118,16269,935,1502,13882,44,1535.737109,211593,1911,5.439793472,84000044,USA,19973.64449,11.7462659,
South Carolina,US,2020-06-19 04:33:00,33.8569,-80.945,21533,621,9734,11178,45,418.2209383,280523,2055,2.883945572,84000045,USA,5448.409059,9.543491385,
South Dakota,US,2020-06-19 04:33:00,44.2998,-99.4388,6109,78,5221,810,46,690.5485616,70353,585,1.276804714,84000046,USA,7952.555731,9.576035358,
Tennessee,US,2020-06-19 04:33:00,35.7478,-86.6923,32770,508,21949,10313,47,479.853054,652394,2209,1.550198352,84000047,USA,9553.044043,6.740921575,
Texas,US,2020-06-19 04:33:00,31.0545,-97.5635,101566,2218,63812,35318,48,349.2185666,1407741,,2.102529158,84000048,USA,4854.968883,,
Utah,US,2020-06-19 04:33:00,40.15,-111.8624,15839,152,8786,6901,49,494.0488927,282685,1120,0.959656544,84000049,USA,8817.489187,7.071153482,
Vermont,US,2020-06-19 04:33:00,44.0459,-72.7107,1135,56,917,162,50,181.8942321,54745,,4.933920705,84000050,USA,8773.391839,,
Virgin Islands,US,2020-06-19 04:33:00,18.3358,-64.8963,73,6,64,3,78,68.05384644,2427,,8.219178082,850,VIR,2262.557333,,
Virginia,US,2020-06-19 04:33:00,37.7693,-78.17,56238,1586,7493,47159,51,658.8703042,502068,8350,2.820157189,84000051,USA,5882.102775,14.84761194,
Washington,US,2020-06-19 04:33:00,47.4009,-121.4905,27608,1232,,25947,53,357.0897188,435016,3938,4.578552515,84000053,USA,5712.7001,14.48220065,
West Virginia,US,2020-06-19 04:33:00,38.4912,-80.9545,2418,88,1665,665,54,134.9219679,144429,,3.639371381,84000054,USA,8058.992929,,
Wisconsin,US,2020-06-19 04:33:00,44.2685,-89.6165,23876,719,18055,5102,55,410.0690536,457789,3160,3.011392193,84000055,USA,7862.502177,13.23504775,
Wyoming,US,2020-06-19 04:33:00,42.756,-107.3025,1144,18,870,256,56,197.6643128,36154,97,1.573426573,84000056,USA,6246.814304,8.479020979,
Alabama,US,2021-06-19 04:31:00,32.3182,-86.9023,548657,11306,,,1,11189.80826,2655325,,2.060668141,84000001,USA,54155.1053,,
Alaska,US,2021-06-19 04:31:00,61.3707,-152.4044,70875,373,,,2,9688.39921,2330161,,0.52627866,84000002,USA,318525.9964,,
American Samoa,US,2021-06-19 04:31:00,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,
Arizona,US,2021-06-19 04:31:00,33.7298,-111.4312,888701,17822,,,4,12209.58309,9982958,,2.005398891,84000004,USA,137152.7152,,
Arkansas,US,2021-06-19 04:31:00,34.9697,-92.3731,345221,5874,,,5,11439.47718,3094621,,1.701518737,84000005,USA,102545.4602,,
California,US,2021-06-19 04:31:00,36.1162,-119.6816,3806465,63274,,,6,9633.639191,68098129,,1.662277205,84000006,USA,172346.995,,
Colorado,US,2021-06-19 04:31:00,39.0598,-105.3111,553200,6723,,,8,9606.27471,8874793,,1.215292842,84000008,USA,154110.086,,
Connecticut,US,2021-06-19 04:31:00,41.5978,-72.7554,348665,8270,,,9,9779.437111,8650552,,2.371904263,84000009,USA,242632.6969,,
Delaware,US,2021-06-19 04:31:00,39.3185,-75.5071,109501,1679,,,10,11245.12716,1878203,,1.53331933,84000010,USA,192880.7185,,
Diamond Princess,US,2021-06-19 04:31:00,,,49,0,,,88888,,,,0,84088888,USA,,,
District of Columbia,US,2021-06-19 04:31:00,38.8974,-77.0268,49243,1141,,,11,6977.409816,1683576,,2.3170806,84000011,USA,238551.6664,,
Florida,US,2021-06-19 04:31:00,27.7663,-81.6868,2354416,37555,,,12,10900.19866,24335454,,1.604149474,84000012,USA,113305.4847,,
Georgia,US,2021-06-19 04:31:00,33.0406,-83.6431,1130468,21292,,,13,10647.29172,8976793,,1.883467732,84000013,USA,84547.75702,,
Grand Princess,US,2021-06-19 04:31:00,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2021-06-19 04:31:00,13.4443,144.7937,8267,139,,,66,5033.82472,161623,,1.681383815,316,GUM,98413.19134,,
Hawaii,US,2021-06-19 04:31:00,21.0943,-157.4983,37214,510,,,15,2628.344935,1695719,,1.37045198,84000015,USA,119764.9929,,
Idaho,US,2021-06-19 04:31:00,44.2405,-114.4788,194006,2122,,,16,10856.12443,790530,,1.093780605,84000016,USA,44236.21972,,
Illinois,US,2021-06-19 04:31:00,40.3495,-88.9861,1388634,25566,,,17,10958.44078,25318410,,1.841089877,84000017,USA,199800.881,,
Indiana,US,2021-06-19 04:31:00,39.8494,-86.2583,750702,13766,,,18,11150.88502,10700518,,1.833750276,84000018,USA,158944.8888,,
Iowa,US,2021-06-19 04:31:00,42.0115,-93.2105,372985,6109,,,19,11821.76624,1485454,,1.637867475,84000019,USA,47081.49106,,
Kansas,US,2021-06-19 04:31:00,38.5266,-96.7265,317610,5129,,,20,10902.01743,1434126,,1.614873587,84000020,USA,49226.61958,,
Kentucky,US,2021-06-19 04:31:00,37.6681,-84.6701,463337,7180,,,21,10370.87987,5424851,,1.549628025,84000021,USA,121424.5313,,
Louisiana,US,2021-06-19 04:31:00,31.1695,-91.8678,477453,10688,,,22,10270.47015,7021220,,2.238544946,84000022,USA,151033.1497,,
Maine,US,2021-06-19 04:31:00,44.6939,-69.3819,68756,854,,,23,5114.966984,2313549,,1.242073419,84000023,USA,172111.9139,,
Maryland,US,2021-06-19 04:31:00,39.0639,-76.8021,461635,9702,,,24,7635.782906,10671426,,2.101660403,84000024,USA,176513.2458,,
Massachusetts,US,2021-06-19 04:31:00,42.2302,-71.5301,709263,17960,,,25,10290.35461,23480605,,2.532205966,84000025,USA,340668.7672,,
Michigan,US,2021-06-19 04:31:00,43.3266,-84.5361,998149,20862,,,26,9994.625937,14070812,,2.090068717,84000026,USA,140893.2961,,
Minnesota,US,2021-06-19 04:31:00,45.6945,-93.9002,604291,7624,,,27,10715.07857,9312108,,1.261643811,84000027,USA,165119.0716,,
Mississippi,US,2021-06-19 04:31:00,32.7416,-89.6787,319948,7371,,,28,10750.40262,1965275,,2.303811869,84000028,USA,66034.16025,,
Missouri,US,2021-06-19 04:31:00,38.4561,-92.2884,616390,9646,,,29,10043.13207,5642542,,1.564918315,84000029,USA,91936.58972,,
Montana,US,2021-06-19 04:31:00,46.9219,-110.4544,113167,1651,,,30,10588.44774,1436311,,1.458905865,84000030,USA,134388.1517,,
Nebraska,US,2021-06-19 04:31:00,41.1254,-98.2681,223986,2259,,,31,11579.04641,3026459,,1.008545177,84000031,USA,156454.0159,,
Nevada,US,2021-06-19 04:31:00,38.3135,-117.0554,328875,5649,,,32,10677.21895,3465189,,1.717673888,84000032,USA,112500.4383,,
New Hampshire,US,2021-06-19 04:31:00,43.4525,-71.5639,99254,1367,,,33,7299.639409,2037261,,1.377274468,84000033,USA,149830.4419,,
New Jersey,US,2021-06-19 04:31:00,40.2989,-74.521,1020830,26368,,,34,11492.99891,14517341,,2.582996189,84000034,USA,163443.2612,,
New Mexico,US,2021-06-19 04:31:00,34.8405,-106.2485,204698,4316,,,35,9762.264829,3596481,,2.108471993,84000035,USA,171519.9952,,
New York,US,2021-06-19 04:31:00,42.1657,-74.9481,2111162,53597,,,36,10852.31645,57737924,,2.538744066,84000036,USA,296798.7403,,
North Carolina,US,2021-06-19 04:31:00,35.6301,-79.8064,1010113,13340,,,37,9631.05368,12288306,,1.320644324,84000037,USA,117164.4506,,
North Dakota,US,2021-06-19 04:31:00,47.5289,-99.784,110544,1554,,,38,14505.90634,1577160,,1.405775076,84000038,USA,206959.5387,,
Northern Mariana Islands,US,2021-06-19 04:31:00,15.0979,145.6739,183,2,,,69,331.8584071,17542,,1.092896175,580,MNP,31811.2578,,
Ohio,US,2021-06-19 04:31:00,40.3888,-82.7649,1108528,20166,,,39,9483.433284,13443436,,1.819169205,84000039,USA,115008.3069,,
Oklahoma,US,2021-06-19 04:31:00,35.5653,-96.9289,455535,7354,,,40,11512.21477,4123651,,1.614365526,84000040,USA,104212.3129,,
Oregon,US,2021-06-19 04:31:00,44.572,-122.0709,206299,2750,,,41,4891.224844,5300695,,1.333016641,84000041,USA,125676.2809,,
Pennsylvania,US,2021-06-19 04:31:00,40.5908,-77.2098,1214625,27559,,,42,9487.7835,14368624,,2.26893074,84000042,USA,112237.4344,,
Puerto Rico,US,2021-06-19 04:31:00,18.2208,-66.5901,139669,2539,,,72,4373.274334,415664,,1.817869391,630,PRI,13015.14798,,
Rhode Island,US,2021-06-19 04:31:00,41.6809,-71.5118,152383,2724,,,44,14384.42608,4407680,,1.787600979,84000044,USA,416069.6873,,
South Carolina,US,2021-06-19 04:31:00,33.8569,-80.945,595448,9792,,,45,11564.98497,6583755,,1.644476092,84000045,USA,127871.8336,,
South Dakota,US,2021-06-19 04:31:00,44.2998,-99.4388,124393,2027,,,46,14061.12412,816968,,1.629512915,84000046,USA,92348.35117,,
Tennessee,US,2021-06-19 04:31:00,35.7478,-86.6923,866027,12516,,,47,12681.28474,8097390,,1.44522053,84000047,USA,118570.5621,,
Texas,US,2021-06-19 04:31:00,31.0545,-97.5635,2983636,52083,,,48,10289.86152,25154612,,1.745621785,84000048,USA,86752.36321,,
Utah,US,2021-06-19 04:31:00,40.15,-111.8624,411071,2326,,,49,12822.09561,3520834,,0.565838991,84000049,USA,109821.5884,,
Vermont,US,2021-06-19 04:31:00,44.0459,-72.7107,24360,256,,,50,3903.914973,1716955,,1.05090312,84000050,USA,275157.8954,,
Virgin Islands,US,2021-06-19 04:31:00,18.3358,-64.8963,3752,30,,,78,3497.781258,124150,,0.799573561,850,VIR,115738.1512,,
Virginia,US,2021-06-19 04:31:00,37.7693,-78.17,678506,11342,,,51,7949.206135,7588180,,1.67161381,84000051,USA,88901.21386,,
Washington,US,2021-06-19 04:31:00,47.4009,-121.4905,446682,5820,,,53,5865.899889,7392613,,1.302940347,84000053,USA,97080.98328,,
West Virginia,US,2021-06-19 04:31:00,38.4912,-80.9545,163382,2863,,,54,9116.551265,2996585,,1.752335019,84000054,USA,167206.4289,,
Wisconsin,US,2021-06-19 04:31:00,44.2685,-89.6165,676673,8047,,,55,11621.82345,8924957,,1.189200692,84000055,USA,153285.6706,,
Wyoming,US,2021-06-19 04:31:00,42.756,-107.3025,61490,734,,,56,10624.45681,774566,,1.193690031,84000056,USA,133832.2169,,
Alabama,US,2020-06-20 04:33:00,32.3182,-86.9023,29225,822,15974,12206,1,591.4930805,331325,2416,2.834287291,84000001,USA,6757.342421,8.330459968,
Alaska,US,2020-06-20 04:33:00,61.3707,-152.4044,734,12,457,251,2,98.42183324,83631,,1.666666667,84000002,USA,11432.10602,,
American Samoa,US,2020-06-20 04:33:00,-14.271,-170.132,0,0,,0,60,0,174,,,16,ASM,312.7190381,,
Arizona,US,2020-06-20 04:33:00,33.7298,-111.4312,46910,1321,7018,38571,4,644.4817129,550195,4049,2.816030697,84000004,USA,5388.532072,8.631421872,
Arkansas,US,2020-06-20 04:33:00,34.9697,-92.3731,14631,214,9712,4705,5,484.8227387,234772,1100,1.462647803,84000005,USA,7779.564213,7.518283098,
California,US,2020-06-20 04:33:00,36.1162,-119.6816,174428,5422,,165436,6,432.4282134,3155702,,3.17566223,84000006,USA,7986.647575,,
Colorado,US,2020-06-20 04:33:00,39.0598,-105.3111,30187,1643,4280,24249,8,523.9344189,264446,5308,5.445446109,84000008,USA,4592.084096,17.59246984,
Connecticut,US,2020-06-20 04:33:00,41.5978,-72.7554,45557,4238,7842,33477,9,1277.793345,379878,10099,9.302631868,84000009,USA,10654.9066,22.1678337,
Delaware,US,2020-06-20 04:33:00,39.3185,-75.5071,10611,552,6395,3783,10,1089.689083,90434,,4.080671002,84000010,USA,9287.05518,,
Diamond Princess,US,2020-06-20 04:33:00,,,49,0,,49,88888,,,,0,84088888,USA,,,
District of Columbia,US,2020-06-20 04:33:00,38.8974,-77.0268,9952,530,1162,8260,11,1410.133064,73791,,5.325562701,84000011,USA,10455.70026,,
Florida,US,2020-06-20 04:33:00,27.7663,-81.6868,89748,3104,,86644,12,417.8652528,1532871,13062,3.458572893,84000012,USA,7137.022862,14.55408477,
Georgia,US,2020-06-20 04:33:00,33.0406,-83.6431,62009,2636,,59373,13,584.0306071,670306,9772,4.250995823,84000013,USA,6313.264528,15.75900273,
Grand Princess,US,2020-06-20 04:33:00,,,103,3,,100,99999,,,,2.912621359,84099999,USA,,,
Guam,US,2020-06-20 04:33:00,13.4443,144.7937,200,5,173,22,66,121.7811714,9715,,2.5,316,GUM,5915.520401,,
Hawaii,US,2020-06-20 04:33:00,21.0943,-157.4983,789,17,640,132,15,55.72537631,65744,95,2.154626109,84000015,USA,4643.357592,12.04055767,
Idaho,US,2020-06-20 04:33:00,44.2405,-114.4788,3871,89,3088,694,16,216.6121546,69545,278,2.299147507,84000016,USA,3891.576412,7.18160682,
Illinois,US,2020-06-20 04:33:00,40.3495,-88.9861,135470,6580,,128890,17,1069.064975,1312003,,4.857163948,84000017,USA,10353.70528,,
Indiana,US,2020-06-20 04:33:00,39.8494,-86.2583,41746,2455,30760,8470,18,620.0927213,392887,6731,6.026924735,84000018,USA,5835.921262,16.12370047,
Iowa,US,2020-06-20 04:33:00,42.0115,-93.2105,25274,681,15816,8777,19,801.0598814,246649,,2.694468624,84000019,USA,7817.54446,,
Kansas,US,2020-06-20 04:33:00,38.5266,-96.7265,12021,254,715,11053,20,412.6228755,147649,1035,2.104650195,84000020,USA,5068.077111,8.609932618,
Kentucky,US,2020-06-20 04:33:00,37.6681,-84.6701,13454,522,3516,9416,21,301.1411086,311227,2494,3.879887022,84000021,USA,6966.199182,18.537238,
Louisiana,US,2020-06-20 04:33:00,31.1695,-91.8678,48515,3084,37017,8414,22,1043.603997,590909,,6.356796867,84000022,USA,12711.01709,,
Maine,US,2020-06-20 04:33:00,44.6939,-69.3819,2913,102,2323,488,23,216.7068885,77161,328,3.501544799,84000023,USA,5740.240379,11.25986955,
Maryland,US,2020-06-20 04:33:00,39.0639,-76.8021,63548,3030,4685,55833,24,1051.130725,453669,10447,4.768049349,84000024,USA,7504.019399,16.43954176,
Massachusetts,US,2020-06-20 04:33:00,42.2302,-71.5301,106650,7799,,98851,25,1547.333385,750807,11036,7.31270511,84000025,USA,10893.09646,10.34786685,
Michigan,US,2020-06-20 04:33:00,43.3266,-84.5361,67097,6067,44964,16066,26,671.8530164,879928,,9.042133031,84000026,USA,8810.860113,,
Minnesota,US,2020-06-20 04:33:00,45.6945,-93.9002,32031,1393,27709,2929,27,567.9625905,475152,3748,4.348911992,84000027,USA,8425.230582,11.7011645,
Mississippi,US,2020-06-20 04:33:00,32.7416,-89.6787,20641,938,15323,4380,28,693.5472653,238715,2767,4.544353471,84000028,USA,8020.93578,13.40535827,
Missouri,US,2020-06-20 04:33:00,38.4561,-92.2884,17711,968,,16709,29,287.8567374,306284,,5.422539197,84000029,USA,4990.429216,,
Montana,US,2020-06-20 04:33:00,46.9219,-110.4544,666,20,546,100,30,62.31415692,68422,82,3.003003003,84000030,USA,6401.890757,12.31231231,
Nebraska,US,2020-06-20 04:33:00,41.1254,-98.2681,17588,244,11066,6278,31,909.2187377,147846,1166,1.387309529,84000031,USA,7642.958466,6.629520127,
Nevada,US,2020-06-20 04:33:00,38.3135,-117.0554,12524,479,652,11393,32,406.6027825,234360,,3.824656659,84000032,USA,7608.705533,,
New Hampshire,US,2020-06-20 04:33:00,43.4525,-71.5639,5486,337,4140,1009,33,403.4680899,103725,533,6.142909223,84000033,USA,7628.459283,9.71563981,
New Jersey,US,2020-06-20 04:33:00,40.2989,-74.521,169167,12902,29209,126385,34,1897.009634,1194343,19267,7.657155066,84000034,USA,13446.49236,11.43469281,
New Mexico,US,2020-06-20 04:33:00,34.8405,-106.2485,10260,464,4439,5357,35,489.3102871,280175,1726,4.522417154,84000035,USA,13361.84305,16.82261209,
New York,US,2020-06-20 04:33:00,42.1657,-74.9481,386556,31015,69377,286164,36,1987.070645,3258963,89995,8.023417047,84000036,USA,16752.5267,23.28123222,
North Carolina,US,2020-06-20 04:33:00,35.6301,-79.8064,49785,1202,29219,19364,37,459.2545216,712313,,2.470571138,84000037,USA,6791.640875,,
North Dakota,US,2020-06-20 04:33:00,47.5289,-99.784,3226,76,2840,310,38,423.3251363,92606,210,2.355858648,84000038,USA,12152.02962,6.509609423,
Northern Mariana Islands,US,2020-06-20 04:33:00,15.0979,145.6739,30,2,19,9,69,54.40301755,8169,,6.666666667,580,MNP,14813.94168,,
Ohio,US,2020-06-20 04:33:00,40.3888,-82.7649,43731,2470,,41064,39,374.1177678,616036,7167,6.098648556,84000039,USA,5270.174778,16.38883172,
Oklahoma,US,2020-06-20 04:33:00,35.5653,-96.9289,9707,367,7212,2128,40,245.313903,274578,1209,3.780776759,84000040,USA,6939.095586,12.45492943,
Oregon,US,2020-06-20 04:33:00,44.572,-122.0709,6572,188,2533,3851,41,155.8181556,193917,946,2.860620816,84000041,USA,4597.655093,14.39440049,
Pennsylvania,US,2020-06-20 04:33:00,40.5908,-77.2098,85247,6408,62186,16614,42,665.5137729,756024,,7.510651533,84000042,USA,4977.492169,,
Puerto Rico,US,2020-06-20 04:33:00,18.2208,-66.5901,6195,147,,6048,72,211.1878061,6195,,2.372881356,630,PRI,211.1878061,,
Rhode Island,US,2020-06-20 04:33:00,41.6809,-71.5118,16337,938,1515,13928,44,1542.156073,214589,1922,5.472240926,84000044,USA,20256.45649,11.76470588,
South Carolina,US,2020-06-20 04:33:00,33.8569,-80.945,22608,639,10790,11179,45,439.0999384,288300,2294,2.826433121,84000045,USA,5599.456486,10.14685067,
South Dakota,US,2020-06-20 04:33:00,44.2998,-99.4388,6158,81,5276,801,46,696.087419,71193,589,1.315362131,84000046,USA,8047.507571,9.564793764,
Tennessee,US,2020-06-20 04:33:00,35.7478,-86.6923,34017,515,22531,10971,47,498.1129489,661689,2238,1.513948908,84000047,USA,9689.151279,6.579063409,
Texas,US,2020-06-20 04:33:00,31.0545,-97.5635,105635,2250,65329,37907,48,363.4792128,1423914,,2.047554889,84000048,USA,4910.745771,,
Utah,US,2020-06-20 04:33:00,40.15,-111.8624,16425,155,9113,7157,49,512.3273605,287358,1145,0.943683409,84000049,USA,8963.249051,6.97108067,
Vermont,US,2020-06-20 04:33:00,44.0459,-72.7107,1144,56,918,170,50,183.3365652,55887,,4.895104895,84000050,USA,8956.407885,,
Virgin Islands,US,2020-06-20 04:33:00,18.3358,-64.8963,73,6,64,3,78,68.05384644,2524,,8.219178082,850,VIR,2352.985047,,
Virginia,US,2020-06-20 04:33:00,37.7693,-78.17,56793,1602,7563,47628,51,665.372545,512411,8425,2.820770165,84000051,USA,6003.27877,14.83457468,
Washington,US,2020-06-20 04:33:00,47.4009,-121.4905,28225,1239,,26346,53,362.4607726,446899,3959,4.546936705,84000053,USA,5868.749567,14.3436832,
West Virginia,US,2020-06-20 04:33:00,38.4912,-80.9545,2468,88,1665,715,54,137.7119176,146014,,3.565640194,84000054,USA,8147.434334,,
Wisconsin,US,2020-06-20 04:33:00,44.2685,-89.6165,24154,730,18055,5369,55,414.8436891,468905,3177,3.022273743,84000055,USA,8053.418897,13.15310094,
Wyoming,US,2020-06-20 04:33:00,42.756,-107.3025,1173,20,889,264,56,202.675034,36474,98,1.705029838,84000056,USA,6302.105021,8.354646206,
Alabama,US,2021-06-20 04:30:00,32.3182,-86.9023,548657,11306,,,1,11189.80826,2659935,,2.060668141,84000001,USA,54249.12582,,
